file_name,id,url,action,title,sort_title,genre,orig_lang,orig_lang_title,pby_publication_date,author_string,author_ids,impressions_count,orig_publication_date,author_genders,translator_genders,intellectual_property,period,raw_creation_date,creation_date,publication_place,publisher,raw_publication_date,author_uris,translator_uris,source_edition
m60818.txt,60818,https://benyehuda.org/read/60818,Take&Parse,אגרות CCCXXXIV עד CCCXLVII,אגרות CCCXXXIV עד CCCXLVII,letters,he,,2025-08-12,שמואל דוד לוצטו,[145],412,1891-07-01,['male'],[],public_domain,enlightenment,,,benyehuda.org,פרויקט בן-יהודה,"תרנ""א 1891",https://wikidata.org/wiki/Q1391533,,קראקוב: שאלתיאל אייזיק גרֶאבּער
m60817.txt,60817,https://benyehuda.org/read/60817,Take&Parse,אגרות CCLXXXIX עד CCCI,אגרות CCLXXXIX עד CCCI,letters,he,,2025-08-12,שמואל דוד לוצטו,[145],288,1881-10-07,['male'],[],public_domain,enlightenment,,,benyehuda.org,פרויקט בן-יהודה,"תרמ""ב",https://wikidata.org/wiki/Q1391533,,פשמישל: שאלתיאל אייזיק גראבר 
m54891.txt,54891,https://benyehuda.org/read/54891,Take&Parse,אגרות CCV עד CCXIV,אגרות CCV עד CCXIV ,letters,he,,2024-11-02,שמואל דוד לוצטו,[145],410,1881-10-07,['male'],[],public_domain,enlightenment,,,benyehuda.org,פרויקט בן-יהודה,"תרמ""ב",https://wikidata.org/wiki/Q1391533,,פשמישל: שאלתיאל אייזיק גראבר
m55042.txt,55042,https://benyehuda.org/read/55042,Take&Parse,אגרות CCXV עד CCXLVI,אגרות CCXV עד CCXLVI,letters,he,,2024-11-12,שמואל דוד לוצטו,[145],870,1881-10-07,['male'],[],public_domain,enlightenment,,,benyehuda.org,פרויקט בן-יהודה," תרמ""ב",https://wikidata.org/wiki/Q1391533,,פשמישל: שאלתיאל אייזיק גראבר
m62459.txt,62459,https://benyehuda.org/read/62459,Take&Parse,אגרות CDXLVII עד CDLXXVII,אגרות CDXLVII עד CDLXXVII,letters,he,,2025-10-20,שמואל דוד לוצטו,[145],660,1891-07-01,['male'],[],public_domain,enlightenment,,,benyehuda.org,פרויקט בן-יהודה,"תרנ""א 1891",https://wikidata.org/wiki/Q1391533,,פשמישל: שאלתיאל אייזיק גראבר
m36902.txt,36902,https://benyehuda.org/read/36902,Take&Parse,אגרות CII עד CX,אגרות CII עד CX,letters,he,,2022-11-27,שמואל דוד לוצטו,[145],597,1877-07-01,['male'],[],public_domain,enlightenment,,,benyehuda.org,פרויקט בן-יהודה,"תרל""ז 1877",https://wikidata.org/wiki/Q1391533,,פאדובה: דפוס פ.סאקיטו 
m36904.txt,36904,https://benyehuda.org/read/36904,Take&Parse,אגרות CLXXVIII עד CXCVIII,אגרות CLXXVIII עד CXCVIII,letters,he,,2022-11-27,שמואל דוד לוצטו,[145],850,,['male'],[],public_domain,enlightenment,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q1391533,,  
m52577.txt,52577,https://benyehuda.org/read/52577,Take&Parse,אגרות CXCIX עד CCIV,אגרות CXCIX עד CCIV,letters,he,,2024-07-28,שמואל דוד לוצטו,[145],858,1881-10-07,['male'],[],public_domain,enlightenment,,,benyehuda.org,פרויקט בן-יהודה,"תרמ""ב",https://wikidata.org/wiki/Q1391533,,פשמישל: שאלתיאל אייזיק גראבר
m36092.txt,36092,https://benyehuda.org/read/36092,Take&Parse,אגרות CXI עד CXXXII,אגרות CXI עד CXXXII,letters,he,,2022-11-08,שמואל דוד לוצטו,[145],660,,['male'],[],public_domain,enlightenment,,,benyehuda.org,פרויקט בן-יהודה,תרמ“ב–תרנ”ד,https://wikidata.org/wiki/Q1391533,,פשמישל: שאלתיאל אייזיק גראבער
m63169.txt,63169,https://benyehuda.org/read/63169,Take&Parse,אגרות CXLIX עד CLXXVII,אגרות CXLIX עד CLXXVII,letters,he,,2025-11-10,שמואל דוד לוצטו,[145],188,1881-10-07,['male'],[],public_domain,enlightenment,,,benyehuda.org,פרויקט בן-יהודה,"תרמ""ב",https://wikidata.org/wiki/Q1391533,,פשמישל: שאלתיאל אייזיק גרֶאבּער 
m36903.txt,36903,https://benyehuda.org/read/36903,Take&Parse,אגרות CXXXIII עד CXLVIII,אגרות CXXXIII עד CXLVIII,letters,he,,2022-11-27,שמואל דוד לוצטו,[145],729,,['male'],[],public_domain,enlightenment,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q1391533,,  
m62756.txt,62756,https://benyehuda.org/read/62756,Take&Parse,אגרות DCXLV\  עד Nr. DCXLVI,אגרות DCXLV\  עד Nr. DCXLVI,letters,he,,2025-10-26,שמואל דוד לוצטו,[145],230,1881-10-07,['male'],[],public_domain,enlightenment,,,benyehuda.org,פרויקט בן-יהודה,"תרמ""ב",https://wikidata.org/wiki/Q1391533,,פשמישל: שאלתיאל אייזיק גרֶאבּער 
m62460.txt,62460,https://benyehuda.org/read/62460,Take&Parse,אגרות DXX עד DXLV,אגרות DXX עד DXLV,letters,he,,2025-10-20,שמואל דוד לוצטו,[145],570,1881-10-07,['male'],[],public_domain,enlightenment,,,benyehuda.org,פרויקט בן-יהודה,"תרמ""ב",https://wikidata.org/wiki/Q1391533,,פשמישל: שאלתיאל אייזיק גראבר
m57121.txt,57121,https://benyehuda.org/read/57121,Take&Parse,אגרות I עד XI,אגרות I עד XI,letters,he,,2025-02-12,שמואל דוד לוצטו,[145],493,1881-10-07,['male'],[],public_domain,enlightenment,,,benyehuda.org,פרויקט בן-יהודה," תרמ""ב",https://wikidata.org/wiki/Q1391533,,פשמישל: שאלתיאל אייזיק גראבר
m34347.txt,34347,https://benyehuda.org/read/34347,Take&Parse,אגרות LXVII עד LXXVI,אגרות LXVII עד LXXVI,letters,he,,2022-08-22,שמואל דוד לוצטו,[145],1491,1881-10-07,['male'],[],public_domain,enlightenment,,,benyehuda.org,פרויקט בן-יהודה,"תרמ""ב",https://wikidata.org/wiki/Q1391533,,פשמישל: שאלתיאל אייזיק גראבר
m36653.txt,36653,https://benyehuda.org/read/36653,Take&Parse,אגרות LXXVIII עד LXXXVI,אגרות LXXVIII עד LXXXVI,letters,he,,2022-11-20,שמואל דוד לוצטו,[145],923,,['male'],[],public_domain,enlightenment,,,benyehuda.org,פרויקט בן-יהודה,תרמ“ב–תרנ”ד,https://wikidata.org/wiki/Q1391533,,פשמישל: שאלתיאל אייזיק גראבער
m35748.txt,35748,https://benyehuda.org/read/35748,Take&Parse,אגרות LXXXVII עד CI,אגרות LXXXVII עד CI,letters,he,,2022-11-01,שמואל דוד לוצטו,[145],620,,['male'],[],public_domain,enlightenment,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q1391533,,פשמישל: שאלתיאל אייזיק גראבר
m33313.txt,33313,https://benyehuda.org/read/33313,Take&Parse,אגרות XXI עד LXVI,אגרות XXI עד LXVI,letters,he,,2022-06-03,שמואל דוד לוצטו,[145],1476,1881-10-07,['male'],[],public_domain,enlightenment,,,benyehuda.org,פרויקט בן-יהודה,"תרמ""ב",https://wikidata.org/wiki/Q1391533,,פשמישל: שאלתיאל אייזיק גראבר
m57091.txt,57091,https://benyehuda.org/read/57091,Take&Parse,"אגרות אל מ""ה לעטעריס",אגרות אל מה לעטעריס,letters,he,,2025-02-05,שמואל דוד לוצטו,[145],580,1942-09-25,['male'],[],public_domain,enlightenment,,,benyehuda.org,פרויקט בן-יהודה,"תש""ג",https://wikidata.org/wiki/Q1391533,,[תל אביב]: מחברת לספרות
m7809.txt,7809,https://benyehuda.org/read/7809,Take&Parse,אגרות אל מנחם מנדל זלאטקין,אגרות אל מנחם מנדל זלאטקין,letters,he,,2017-07-18,בר טוביה,[45],780,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q7027205,,
m8451.txt,8451,https://benyehuda.org/read/8451,Take&Parse,אגרות אל מרדכי בן-עמי,אגרות אל מרדכי בן עמי,letters,he,,2017-07-24,בר טוביה,[45],521,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q7027205,,
m20298.txt,20298,https://benyehuda.org/read/20298,Take&Parse,"אגרות דוד ילין  תרע""ד: בימי ""מלחמת השפות""",אגרות דוד ילין  תרעד: בימי מלחמת השפות,letters,he,,2020-06-02,דוד ילין,[104],1460,1975-09-19,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ו",https://wikidata.org/wiki/Q12405710,,"ראובן מס, ירושלים"
m19469.txt,19469,https://benyehuda.org/read/19469,Take&Parse,"אגרות דוד ילין תרל“ח–תרמ”א, מכתבים ראשונים","אגרות דוד ילין תרל“ח–תרמ”א, מכתבים ראשונים",letters,he,,2020-05-04,דוד ילין,[104],1246,1975-09-19,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ו",https://wikidata.org/wiki/Q12405710,,"ראובן מס, ירושלים"
m19470.txt,19470,https://benyehuda.org/read/19470,Take&Parse,"אגרות דוד ילין תרמ""ב–תרמ""ה",אגרות דוד ילין תרמב–תרמה,letters,he,,2020-05-04,דוד ילין,[104],702,1975-09-19,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ו",https://wikidata.org/wiki/Q12405710,,"ראובן מס, ירושלים"
m19471.txt,19471,https://benyehuda.org/read/19471,Take&Parse,"אגרות דוד ילין תרמ""ו–תרנ""ד: בפעולה ציבורית וחינוכית",אגרות דוד ילין תרמו–תרנד: בפעולה ציבורית וחינוכית,letters,he,,2020-05-04,דוד ילין,[104],1637,1975-09-19,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ו",https://wikidata.org/wiki/Q12405710,,"ראובן מס, ירושלים"
m19472.txt,19472,https://benyehuda.org/read/19472,Take&Parse,"אגרות דוד ילין תרנ""ד–תרנ""ה: נסיעת ילין מטעם ""בני ברית"" למצרים ולאיזמיר",אגרות דוד ילין תרנד–תרנה: נסיעת ילין מטעם בני ברית למצרים ולאיזמיר,letters,he,,2020-05-04,דוד ילין,[104],728,1975-09-19,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ו",https://wikidata.org/wiki/Q12405710,,"ראובן מס, ירושלים"
m19473.txt,19473,https://benyehuda.org/read/19473,Take&Parse,"אגרות דוד ילין תרנ""ה–תר""ס",אגרות דוד ילין תרנה–תרס,letters,he,,2020-05-04,דוד ילין,[104],2049,1975-09-19,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ו",https://wikidata.org/wiki/Q12405710,,"ראובן מס, ירושלים"
m20236.txt,20236,https://benyehuda.org/read/20236,Take&Parse,"אגרות דוד ילין תרנ""ח–תרס""א",אגרות דוד ילין תרנח–תרסא,letters,he,,2020-05-31,דוד ילין,[104],2250,1975-09-19,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ו",https://wikidata.org/wiki/Q12405710,,"ראובן מס, ירושלים"
m20850.txt,20850,https://benyehuda.org/read/20850,Take&Parse,"אגרות דוד ילין תרס""א–תרס""ו",אגרות דוד ילין תרסא–תרסו,letters,he,,2020-06-13,דוד ילין,[104],1695,1975-09-19,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ו",https://wikidata.org/wiki/Q12405710,,"ראובן מס, ירושלים"
m20947.txt,20947,https://benyehuda.org/read/20947,Take&Parse,"אגרות דוד ילין תרס""ו–תרס""ז",אגרות דוד ילין תרסו–תרסז,letters,he,,2020-06-20,דוד ילין,[104],1900,1975-09-19,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ו",https://wikidata.org/wiki/Q12405710,,"ראובן מס, ירושלים"
m21015.txt,21015,https://benyehuda.org/read/21015,Take&Parse,אגרות דוד ילין תרס“ט–תרע”א,אגרות דוד ילין תרס“ט–תרע”א,letters,he,,2020-06-25,דוד ילין,[104],1412,1975-09-19,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ו",https://wikidata.org/wiki/Q12405710,,"ראובן מס, ירושלים"
m20090.txt,20090,https://benyehuda.org/read/20090,Take&Parse,"אגרות דוד ילין תרע""א–תרע""ד",אגרות דוד ילין תרעא–תרעד,letters,he,,2020-05-27,דוד ילין,[104],1062,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q12405710,,
m20091.txt,20091,https://benyehuda.org/read/20091,Take&Parse,"אגרות דוד ילין תרע""ט–תר״פ: נסיעתו לועידת השלום בפאריז ולועידה הציונית בלונדון",אגרות דוד ילין תרעט–תר״פ: נסיעתו לועידת השלום בפאריז ולועידה הציונית בלונדון,letters,he,,2020-05-27,דוד ילין,[104],862,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q12405710,,
m21165.txt,21165,https://benyehuda.org/read/21165,Take&Parse,אגרות דוד ילין תרע“ד–תרע”ו,אגרות דוד ילין תרע“ד–תרע”ו,letters,he,,2020-07-08,דוד ילין,[104],893,1975-09-19,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ו",https://wikidata.org/wiki/Q12405710,,"ראובן מס, ירושלים"
m22598.txt,22598,https://benyehuda.org/read/22598,Take&Parse,אגרות דוד ילין תרע“ז–תרע”ט: מן הגירוש לדמשק,אגרות דוד ילין תרע“ז–תרע”ט: מן הגירוש לדמשק,letters,he,,2020-09-23,דוד ילין,[104],1023,1975-09-19,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ו",https://wikidata.org/wiki/Q12405710,,"ראובן מס, ירושלים"
m22648.txt,22648,https://benyehuda.org/read/22648,Take&Parse,"אגרות דוד ילין תרפ""ד–תרפ""ה",אגרות דוד ילין תרפד–תרפה,letters,he,,2020-09-25,דוד ילין,[104],958,1975-09-19,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ו",https://wikidata.org/wiki/Q12405710,,"ראובן מס, ירושלים"
m22525.txt,22525,https://benyehuda.org/read/22525,Take&Parse,"אגרות דוד ילין תרפ""ט –תרצ""ב",אגרות דוד ילין תרפט –תרצב,letters,he,,2020-09-20,דוד ילין,[104],1710,1975-09-19,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ו",https://wikidata.org/wiki/Q12405710,,"ראובן מס, ירושלים"
m22662.txt,22662,https://benyehuda.org/read/22662,Take&Parse,"אגרות דוד ילין תר""פ–תרפ""ד",אגרות דוד ילין תרפ–תרפד,letters,he,,2020-09-26,דוד ילין,[104],1558,1975-09-19,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ו",https://wikidata.org/wiki/Q12405710,,"ראובן מס, ירושלים"
m21463.txt,21463,https://benyehuda.org/read/21463,Take&Parse,אגרות דוד ילין תרפ“ו–תרפ”ט,אגרות דוד ילין תרפ“ו–תרפ”ט,letters,he,,2020-07-28,דוד ילין,[104],1140,1975-09-19,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ו",https://wikidata.org/wiki/Q12405710,,"ראובן מס, ירושלים"
m22527.txt,22527,https://benyehuda.org/read/22527,Take&Parse,"אגרות דוד ילין תרצ""ג",אגרות דוד ילין תרצג,letters,he,,2020-09-20,דוד ילין,[104],587,1975-09-19,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ו",https://wikidata.org/wiki/Q12405710,,"ראובן מס, ירושלים"
m22526.txt,22526,https://benyehuda.org/read/22526,Take&Parse,"אגרות דוד ילין תרצ""ג: נסיעתו לבגדד",אגרות דוד ילין תרצג: נסיעתו לבגדד,letters,he,,2020-09-20,דוד ילין,[104],645,1975-09-19,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ו",https://wikidata.org/wiki/Q12405710,,"ראובן מס, ירושלים"
m22649.txt,22649,https://benyehuda.org/read/22649,Take&Parse,אגרות דוד ילין תרצ“ג–תש”א,אגרות דוד ילין תרצ“ג–תש”א,letters,he,,2020-09-25,דוד ילין,[104],954,1975-09-19,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשל""ו",https://wikidata.org/wiki/Q12405710,,ירושלים: ראובן מס
m32993.txt,32993,https://benyehuda.org/read/32993,Take&Parse,אגרוֹת האסיר מאי־השדים,אגרות האסיר מאי השדים,letters,fr,,2022-05-04,אלפרד דרייפוס / אברהם שלום פרידברג,"[1381, 21]",1523,1899-07-01,['male'],['male'],public_domain,enlightenment,,,benyehuda.org,פרויקט בן-יהודה,"תרנ""ט  1899 ",https://wikidata.org/wiki/Q171826,https://wikidata.org/wiki/Q4249304,ורשה: מרדכי ספעקטאר ואליהו בּערמאן
m29193.txt,29193,https://benyehuda.org/read/29193,,אגרות הפקידים והאמרכלים מאמשטרדם: כרך א,אגרות הפקידים והאמרכלים מאמשטרדם: כרך א,letters,he,,2021-10-06,"יוסף יואל ריבלין, בנימין ריבלין","[151, 1112]",11840,1965-07-01,['male'],[],by_permission,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשכ""ה 1965",,,
m57052.txt,57052,https://benyehuda.org/read/57052,Take&Parse,אגרות כתובות על־ידי י. ח. ב. בשיתוף עם אחרים,אגרות כתובות על ידי י. ח. ב. בשיתוף עם אחרים,letters,he,,2025-02-03,יוסף חיים ברנר,[66],183,1967-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תשכ""ז 1967",https://wikidata.org/wiki/Q939732,,"מתוך: כל כתבי י""ח ברנר, כרך ג', [תל אביב]: הקיבוץ המאוחד"
m4527.txt,4527,https://benyehuda.org/read/4527,,"אגרות לא""פ צ'כוב",אגרות לאפ צכוב,letters,ru,,2017-05-30,מקסים גורקי / משה בסוק,"[280, 52]",1022,,['male'],['male'],by_permission,revival,,,benyehuda.org,פרויקט בן-יהודה,,,,
m19067.txt,19067,https://benyehuda.org/read/19067,Take&Parse,אגרות לי.ד. בּרקוביץ,אגרות לי.ד. ברקוביץ,letters,he,,2020-04-21,דוד פרישמן,[142],406,1927-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תרפ""ז 1927",https://wikidata.org/wiki/Q705482,,ניו־יורק: הוצאת לילי פרישמאן
m13227.txt,13227,https://benyehuda.org/read/13227,Take&Parse,אגרות ליצחק יעקב ווייסברג,אגרות ליצחק יעקב ווייסברג,letters,he,,2019-07-25,דוד פרישמן,[142],931,1926-09-22,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תרפ""ז",https://wikidata.org/wiki/Q705482,,ניו יורק: לילי פרישמאן
m19069.txt,19069,https://benyehuda.org/read/19069,Take&Parse,אגרות למיכל דוידזון,אגרות למיכל דוידזון,letters,he,,2020-04-21,דוד פרישמן,[142],396,1927-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תרפ""ז 1927",https://wikidata.org/wiki/Q705482,,ניו־יורק: הוצאת לילי פרישמאן
m93.txt,93,https://benyehuda.org/read/93,Take&Parse,אגרות למשה קלמנסון,אגרות למשה קלמנסון,letters,he,,2017-04-14,דוד פרישמן,[142],633,1927-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,"תרפ""ז 1927",https://wikidata.org/wiki/Q705482,,ניו־יורק: הוצאת לילי פרישמן
m4558.txt,4558,https://benyehuda.org/read/4558,,אגרות לשלום-עליכם,אגרות לשלום עליכם,letters,ru,,2017-05-31,מקסים גורקי / משה בסוק,"[280, 52]",581,,['male'],['male'],by_permission,revival,,,benyehuda.org,פרויקט בן-יהודה,,,,
m24586.txt,24586,https://benyehuda.org/read/24586,,"אִגְרוֹת ""מֵאֵין-שָׁם"": אגרות אחרונות של יהודים מארצות השלטון הנאצי",אגרות מאין שם: אגרות אחרונות של יהודים מארצות השלטון הנאצי,letters,pl,,2021-01-20,"אלמוני/ת / דנוטה דומברובסקה, רוברט אמויאל, רפאל יוליוס","[375, 849, 850, 851]",1908,,['unknown'],"['female', 'male']",by_permission,modern,,,benyehuda.org,פרויקט בן-יהודה,,,,
m1700.txt,1700,https://benyehuda.org/read/1700,Take&Parse,אגרות שמריהו לוין: בארץ ישראל,אגרות שמריהו לוין: בארץ ישראל,letters,he,,2017-05-04,שמריהו לוין,[51],708,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q119618,,
m3280.txt,3280,https://benyehuda.org/read/3280,Take&Parse,אגרות שמריהו לוין: במעשה הבנין,אגרות שמריהו לוין: במעשה הבנין,letters,he,,2017-05-17,שמריהו לוין,[51],620,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q119618,,
m5577.txt,5577,https://benyehuda.org/read/5577,Take&Parse,אגרות שמריהו לוין: בשליחות לארצות הברית,אגרות שמריהו לוין: בשליחות לארצות הברית,letters,he,,2017-06-16,שמריהו לוין,[51],461,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q119618,,
m116.txt,116,https://benyehuda.org/read/116,Take&Parse,אגרות שמריהו לוין: חבר הוועד הפועל המצומצם ובונה הטכניון,אגרות שמריהו לוין: חבר הוועד הפועל המצומצם ובונה הטכניון,letters,he,,2017-04-14,שמריהו לוין,[51],543,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q119618,,
m2205.txt,2205,https://benyehuda.org/read/2205,Take&Parse,אגרות שמריהו לוין: ניצני שליחות,אגרות שמריהו לוין: ניצני שליחות,letters,he,,2017-05-09,שמריהו לוין,[51],592,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q119618,,
m8366.txt,8366,https://benyehuda.org/read/8366,Take&Parse,אגרות שמריהו לוין: פסיעות ראשונות,אגרות שמריהו לוין: פסיעות ראשונות,letters,he,,2017-07-23,שמריהו לוין,[51],393,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q119618,,
m162.txt,162,https://benyehuda.org/read/162,Take&Parse,אגרות תנחומים,אגרות תנחומים,letters,he,,2017-04-14,קלמן שולמן,[40],848,,['male'],[],public_domain,enlightenment,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q1722529,,"מתוך ""שפה ברורה"", מהדורה שנייה, וילנה 1864."
m6293.txt,6293,https://benyehuda.org/read/6293,Take&Parse,אגרות: שנת 1899,אגרות: שנת 1899,letters,he,,2017-06-25,אחד העם,[23],1421,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q380425,,
m1343.txt,1343,https://benyehuda.org/read/1343,Take&Parse,אגרות: שנת 1900,אגרות: שנת 1900,letters,he,,2017-05-01,אחד העם,[23],7510,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q380425,,
m30848.txt,30848,https://benyehuda.org/read/30848,Take&Parse,אגרות: שנת 1900,אגרות: שנת 1900,letters,he,,2021-12-25,אחד העם,[23],755,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q380425,, 
m882.txt,882,https://benyehuda.org/read/882,Take&Parse,אגרות: שנת 1918,אגרות: שנת 1918,letters,he,,2017-04-19,אחד העם,[23],674,,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,,https://wikidata.org/wiki/Q380425,,
m45889.txt,45889,https://benyehuda.org/read/45889,Take&Parse,"שנת תרנ""ו",אגרות: שנת תרנו,letters,he,,2023-10-25,חיים נחמן ביאליק,[89],350,1937-07-01,['male'],[],public_domain,revival,,,benyehuda.org,פרויקט בן-יהודה,1937–1939,https://wikidata.org/wiki/Q359705,,תל אביב: דביר
